Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Employee_ID,Quantity,Unit_Price,Discount_%,GST_%,Final_Amount,Payment_Mode,Order_Status
ORD2500504,2026-06-26,C00481,P0086,S015,E0040,5,6044.53,20,18,28530.18,Credit Card,Delivered
ORD2500505,2025-12-03,C00009,P0081,S003,E0004,1,1125.19,5,18,1261.34,UPI,Delivered
ORD2500506,2026-01-05,C00384,P0015,S023,E0010,2,1787.12,20,18,3374.08,UPI,Cancelled
ORD2500507,2025-11-06,C00196,P0043,S019,E0027,1,2003.39,0,18,2364.0,Net Banking,Delivered
ORD2500508,2025-11-14,C00369,P0055,S005,E0050,5,3016.14,20,18,14236.18,Credit Card,Returned
ORD2500509,2026-02-16,C00029,P0100,S009,E0005,3,707.06,5,18,2377.84,Net Banking,Delivered
ORD2500510,2026-03-08,C00464,P0054,S021,E0037,1,4941.23,5,18,5539.12,Net Banking,Delivered
ORD2500511,2026-01-30,C00105,P0039,S018,E0038,3,2811.5,10,18,8957.44,Net Banking,Delivered
ORD2500512,2026-04-15,C00300,P0090,S017,E0008,3,4604.5,5,18,15484.93,Debit Card,Delivered
ORD2500513,2025-11-04,C00181,P0044,S012,E0003,4,562.21,15,18,2255.59,Credit Card,Delivered
ORD2500514,2026-05-24,C00206,P0097,S018,E0039,1,4988.12,10,18,5297.38,Net Banking,Delivered
ORD2500515,2026-01-26,C00102,P0020,S025,E0018,1,5416.76,0,18,6391.78,Cash,Returned
ORD2500516,2026-04-02,C00065,P0027,S006,E0018,2,4773.9,5,18,10703.08,UPI,Returned
ORD2500517,2025-09-26,C00097,P0075,S002,E0025,5,1918.92,0,18,11321.63,Net Banking,Delivered
ORD2500518,2025-08-20,C00282,P0076,S014,E0006,2,6935.08,20,18,13093.43,Cash,Delivered
ORD2500519,2026-05-25,C00199,P0016,S001,E0044,4,499.38,15,18,2003.51,UPI,Delivered
ORD2500520,2025-11-06,C00274,P0024,S005,E0016,4,1210.16,15,18,4855.16,Credit Card,Returned
ORD2500521,2026-04-03,C00201,P0060,S002,E0019,4,6438.17,15,18,25829.94,Credit Card,Delivered
ORD2500522,2026-06-25,C00442,P0004,S019,E0040,3,6832.12,15,18,20557.85,Credit Card,Delivered
ORD2500523,2026-06-02,C00293,P0051,S019,E0023,1,6973.04,20,18,6582.55,Debit Card,Delivered
ORD2500524,2025-08-11,C00373,P0050,S022,E0036,2,4470.38,10,18,9495.09,UPI,Delivered
ORD2500525,2026-06-27,C00297,P0032,S001,E0036,5,7075.86,10,18,37572.82,Cash,Delivered
ORD2500526,2026-03-18,C00438,P0097,S020,E0041,1,4988.12,0,18,5885.98,Credit Card,Delivered
ORD2500527,2026-06-16,C00441,P0050,S019,E0025,2,4470.38,0,18,10550.1,Net Banking,Delivered
ORD2500528,2026-02-06,C00184,P0065,S007,E0018,2,590.41,20,18,1114.69,Debit Card,Delivered
ORD2500529,2026-02-28,C00391,P0032,S003,E0022,5,7075.86,20,18,33398.06,UPI,Delivered
ORD2500530,2026-03-14,C00040,P0045,S012,E0049,4,1728.63,20,18,6527.31,Credit Card,Delivered
ORD2500531,2026-04-15,C00279,P0015,S001,E0012,4,1787.12,0,18,8435.21,UPI,Returned
ORD2500532,2025-08-06,C00195,P0083,S002,E0024,4,6571.75,20,18,24814.93,Debit Card,Delivered
ORD2500533,2026-05-28,C00122,P0086,S007,E0040,1,6044.53,5,18,6775.92,Credit Card,Delivered
ORD2500534,2026-04-16,C00077,P0011,S013,E0010,4,7211.04,0,18,34036.11,UPI,Returned
ORD2500535,2025-10-30,C00083,P0007,S021,E0041,2,3824.14,0,18,9024.97,Debit Card,Cancelled
ORD2500536,2025-07-18,C00126,P0098,S001,E0008,3,5777.0,5,18,19428.05,Net Banking,Delivered
ORD2500537,2026-01-23,C00310,P0036,S004,E0001,3,313.24,20,18,887.1,Net Banking,Cancelled
ORD2500538,2026-07-11,C00231,P0024,S018,E0034,3,1210.16,15,18,3641.37,Debit Card,Delivered
ORD2500539,2025-12-17,C00158,P0005,S021,E0040,5,4418.39,0,18,26068.5,Debit Card,Delivered
ORD2500540,2026-02-18,C00174,P0043,S001,E0001,5,2003.39,20,18,9456.0,Cash,Delivered
ORD2500541,2025-12-23,C00243,P0060,S012,E0044,3,6438.17,0,18,22791.12,Credit Card,Delivered
ORD2500542,2025-08-01,C00298,P0031,S011,E0016,1,1548.65,15,18,1553.3,Debit Card,Delivered
ORD2500543,2025-11-14,C00461,P0068,S016,E0018,2,1690.06,20,18,3190.83,UPI,Delivered
ORD2500544,2026-01-17,C00255,P0019,S016,E0015,1,802.65,10,18,852.41,Debit Card,Cancelled
ORD2500545,2026-01-11,C00422,P0074,S004,E0046,1,1107.9,10,18,1176.59,Debit Card,Returned
ORD2500546,2025-07-30,C00118,P0029,S024,E0003,5,7381.9,10,18,39197.89,Net Banking,Delivered
ORD2500547,2026-01-13,C00368,P0090,S001,E0032,1,4604.5,10,18,4889.98,UPI,Cancelled
ORD2500548,2025-10-13,C00230,P0053,S005,E0045,3,4620.08,20,18,13084.07,Net Banking,Delivered
ORD2500549,2025-09-06,C00369,P0067,S006,E0040,2,4244.63,0,18,10017.33,Cash,Cancelled
ORD2500550,2026-04-18,C00108,P0051,S012,E0013,2,6973.04,20,18,13165.1,Credit Card,Delivered
ORD2500551,2026-04-05,C00403,P0060,S010,E0017,1,6438.17,0,18,7597.04,Net Banking,Delivered
ORD2500552,2026-07-13,C00292,P0072,S005,E0016,2,2143.6,10,18,4553.01,UPI,Delivered
ORD2500553,2025-09-18,C00031,P0032,S001,E0029,3,7075.86,20,18,20038.84,Credit Card,Cancelled
ORD2500554,2026-07-12,C00467,P0034,S024,E0007,4,2475.87,0,18,11686.11,UPI,Cancelled
ORD2500555,2026-02-03,C00163,P0026,S012,E0026,3,4853.36,15,18,14603.76,UPI,Cancelled
ORD2500556,2026-04-09,C00263,P0012,S010,E0012,2,1759.22,20,18,3321.41,Net Banking,Delivered
ORD2500557,2025-08-31,C00144,P0049,S010,E0049,3,4592.92,15,18,13820.1,Net Banking,Delivered
ORD2500558,2026-01-27,C00277,P0032,S014,E0042,4,7075.86,20,18,26718.45,Debit Card,Delivered
ORD2500559,2025-07-13,C00022,P0001,S015,E0047,5,5335.48,10,18,28331.4,Cash,Delivered
ORD2500560,2025-09-28,C00220,P0075,S009,E0032,1,1918.92,0,18,2264.33,Debit Card,Delivered
ORD2500561,2026-04-12,C00188,P0006,S002,E0044,5,2138.35,5,18,11985.45,Net Banking,Cancelled
ORD2500562,2025-12-21,C00266,P0062,S009,E0006,3,2690.43,20,18,7619.3,Cash,Delivered
ORD2500563,2025-11-27,C00381,P0058,S013,E0042,5,154.61,0,18,912.2,Credit Card,Delivered
ORD2500564,2025-12-03,C00318,P0096,S025,E0050,3,6638.09,5,18,22323.9,UPI,Delivered
ORD2500565,2025-10-31,C00288,P0039,S015,E0020,1,2811.5,5,18,3151.69,Debit Card,Delivered
ORD2500566,2026-03-06,C00253,P0002,S023,E0027,1,4232.61,0,18,4994.48,Credit Card,Delivered
ORD2500567,2025-08-04,C00097,P0091,S021,E0026,5,5667.46,10,18,30094.21,Credit Card,Delivered
ORD2500568,2026-03-03,C00230,P0027,S010,E0029,4,4773.9,15,18,19152.89,UPI,Delivered
ORD2500569,2026-03-15,C00436,P0041,S002,E0005,3,5943.88,10,18,18937.2,UPI,Returned
ORD2500570,2025-08-25,C00336,P0086,S016,E0046,5,6044.53,0,18,35662.73,UPI,Returned
ORD2500571,2026-02-11,C00146,P0052,S008,E0043,4,7507.14,0,18,35433.7,UPI,Delivered
ORD2500572,2026-06-16,C00113,P0041,S008,E0005,2,5943.88,10,18,12624.8,Debit Card,Returned
ORD2500573,2026-03-24,C00129,P0004,S002,E0025,5,6832.12,5,18,38294.03,UPI,Delivered
ORD2500574,2025-09-09,C00105,P0037,S011,E0023,4,6357.7,15,18,25507.09,UPI,Delivered
ORD2500575,2026-03-22,C00083,P0016,S020,E0033,3,499.38,20,18,1414.24,Debit Card,Cancelled
ORD2500576,2026-05-22,C00082,P0019,S023,E0016,1,802.65,0,18,947.13,Credit Card,Returned
ORD2500577,2026-05-13,C00096,P0043,S019,E0041,5,2003.39,10,18,10638.0,Net Banking,Delivered
ORD2500578,2026-05-13,C00307,P0041,S024,E0024,5,5943.88,5,18,33315.45,Net Banking,Delivered
ORD2500579,2025-10-11,C00278,P0060,S023,E0005,4,6438.17,10,18,27349.35,Net Banking,Returned
ORD2500580,2025-09-10,C00047,P0058,S019,E0013,5,154.61,20,18,729.76,Net Banking,Delivered
ORD2500581,2026-02-07,C00001,P0066,S016,E0020,2,1237.06,0,18,2919.46,Credit Card,Delivered
ORD2500582,2025-08-21,C00378,P0081,S008,E0043,3,1125.19,20,18,3186.54,UPI,Cancelled
ORD2500583,2025-11-24,C00397,P0059,S016,E0025,1,478.61,20,18,451.81,Credit Card,Delivered
ORD2500584,2025-07-19,C00321,P0062,S003,E0049,1,2690.43,0,18,3174.71,Cash,Delivered
ORD2500585,2026-01-05,C00079,P0022,S003,E0047,2,4580.62,0,18,10810.26,UPI,Delivered
ORD2500586,2026-06-20,C00417,P0067,S023,E0042,3,4244.63,10,18,13523.39,Debit Card,Cancelled
ORD2500587,2026-06-17,C00371,P0089,S018,E0019,4,3915.24,20,18,14783.95,Debit Card,Delivered
ORD2500588,2025-08-11,C00296,P0045,S007,E0038,2,1728.63,10,18,3671.61,Debit Card,Returned
ORD2500589,2025-08-23,C00399,P0011,S012,E0020,4,7211.04,15,18,28930.69,UPI,Returned
ORD2500590,2025-09-16,C00379,P0039,S016,E0047,5,2811.5,20,18,13270.28,UPI,Delivered
ORD2500591,2026-05-04,C00168,P0029,S023,E0030,3,7381.9,5,18,24825.33,Credit Card,Delivered
ORD2500592,2026-07-02,C00140,P0003,S019,E0017,4,4896.11,10,18,20798.68,Credit Card,Delivered
ORD2500593,2025-08-11,C00107,P0080,S004,E0020,2,4920.76,20,18,9290.39,Credit Card,Cancelled
ORD2500594,2025-10-20,C00021,P0046,S017,E0030,3,1738.3,15,18,5230.54,Cash,Delivered
ORD2500595,2025-10-20,C00493,P0044,S009,E0042,4,562.21,0,18,2653.63,Cash,Returned
ORD2500596,2026-05-29,C00439,P0046,S002,E0031,2,1738.3,10,18,3692.15,UPI,Delivered
ORD2500597,2026-06-23,C00136,P0060,S022,E0011,4,6438.17,15,18,25829.94,Debit Card,Delivered
ORD2500598,2026-03-22,C00443,P0012,S007,E0016,3,1759.22,5,18,5916.26,Net Banking,Delivered
ORD2500599,2026-02-05,C00221,P0091,S013,E0014,3,5667.46,15,18,17053.39,Debit Card,Cancelled
ORD2500600,2026-04-20,C00275,P0010,S004,E0018,3,2573.86,0,18,9111.46,Debit Card,Cancelled
ORD2500601,2025-11-16,C00432,P0021,S021,E0050,1,6635.3,20,18,6263.72,Cash,Delivered
ORD2500602,2026-06-09,C00049,P0048,S024,E0022,1,4284.72,10,18,4550.37,UPI,Returned
ORD2500603,2025-12-15,C00161,P0034,S025,E0012,4,2475.87,20,18,9348.89,Net Banking,Returned
ORD2500604,2025-11-23,C00227,P0072,S012,E0026,3,2143.6,10,18,6829.51,Net Banking,Cancelled
ORD2500605,2026-06-09,C00415,P0023,S004,E0009,3,6164.36,10,18,19639.65,UPI,Delivered
ORD2500606,2026-07-07,C00122,P0040,S020,E0011,1,1341.94,15,18,1345.97,Net Banking,Delivered
ORD2500607,2025-09-20,C00146,P0028,S018,E0043,1,2757.16,15,18,2765.43,Cash,Cancelled
ORD2500608,2025-09-02,C00131,P0096,S008,E0040,3,6638.09,0,18,23498.84,UPI,Delivered
ORD2500609,2026-06-20,C00335,P0056,S006,E0023,1,1142.81,0,18,1348.52,Debit Card,Returned
ORD2500610,2025-12-03,C00400,P0091,S015,E0037,4,5667.46,10,18,24075.37,UPI,Delivered
ORD2500611,2026-04-23,C00348,P0038,S007,E0019,3,1265.25,0,18,4478.98,UPI,Cancelled
ORD2500612,2026-04-14,C00203,P0081,S020,E0044,1,1125.19,10,18,1194.95,Net Banking,Delivered
ORD2500613,2025-09-29,C00043,P0042,S012,E0028,4,599.24,10,18,2545.57,UPI,Delivered
ORD2500614,2026-03-12,C00046,P0030,S022,E0003,2,1676.3,5,18,3758.26,Debit Card,Delivered
ORD2500615,2026-02-05,C00137,P0028,S006,E0018,3,2757.16,20,18,7808.28,Cash,Delivered
ORD2500616,2026-07-13,C00368,P0025,S013,E0036,1,4496.67,5,18,5040.77,Credit Card,Delivered
ORD2500617,2026-05-01,C00497,P0017,S021,E0010,3,5714.04,5,18,19216.32,Net Banking,Delivered
ORD2500618,2026-04-01,C00240,P0032,S004,E0008,5,7075.86,5,18,39660.2,Credit Card,Cancelled
ORD2500619,2026-07-05,C00174,P0076,S004,E0045,3,6935.08,5,18,23322.67,Credit Card,Delivered
ORD2500620,2026-06-08,C00074,P0097,S016,E0032,4,4988.12,20,18,18835.14,Credit Card,Returned
ORD2500621,2026-03-02,C00458,P0077,S005,E0042,5,3792.37,5,18,21256.23,Debit Card,Cancelled
ORD2500622,2026-05-30,C00449,P0070,S025,E0001,1,5285.76,0,18,6237.2,UPI,Delivered
ORD2500623,2026-07-02,C00331,P0025,S002,E0027,5,4496.67,10,18,23877.32,Cash,Delivered
ORD2500624,2026-03-13,C00372,P0066,S006,E0047,5,1237.06,15,18,6203.86,UPI,Delivered
ORD2500625,2026-05-22,C00074,P0029,S009,E0042,3,7381.9,0,18,26131.93,Net Banking,Delivered
ORD2500626,2026-06-22,C00456,P0086,S004,E0015,2,6044.53,0,18,14265.09,Debit Card,Delivered
ORD2500627,2025-10-18,C00215,P0096,S007,E0028,4,6638.09,5,18,29765.2,UPI,Delivered
ORD2500628,2025-11-15,C00196,P0080,S022,E0002,5,4920.76,20,18,23225.99,UPI,Delivered
ORD2500629,2026-05-14,C00422,P0040,S010,E0027,3,1341.94,20,18,3800.37,UPI,Delivered
ORD2500630,2025-11-29,C00229,P0056,S021,E0010,2,1142.81,15,18,2292.48,UPI,Delivered
ORD2500631,2026-02-13,C00217,P0059,S009,E0008,4,478.61,10,18,2033.14,Credit Card,Delivered
ORD2500632,2026-02-24,C00053,P0054,S023,E0036,4,4941.23,10,18,20990.35,Debit Card,Delivered
ORD2500633,2026-03-26,C00363,P0020,S004,E0004,3,5416.76,20,18,15340.26,Credit Card,Cancelled
ORD2500634,2025-09-28,C00320,P0007,S021,E0038,5,3824.14,10,18,20306.18,Net Banking,Delivered
ORD2500635,2026-07-13,C00200,P0061,S010,E0040,3,4483.03,0,18,15869.93,UPI,Delivered
ORD2500636,2026-06-27,C00080,P0084,S007,E0017,2,1548.58,5,18,3471.92,Debit Card,Cancelled
ORD2500637,2026-05-10,C00286,P0068,S013,E0009,4,1690.06,10,18,7179.37,Cash,Returned
ORD2500638,2025-08-23,C00257,P0090,S013,E0014,4,4604.5,5,18,20646.58,UPI,Delivered
ORD2500639,2025-09-04,C00438,P0070,S025,E0035,3,5285.76,10,18,16840.43,Debit Card,Delivered
ORD2500640,2026-01-21,C00075,P0092,S015,E0029,4,1347.74,10,18,5725.2,UPI,Delivered
ORD2500641,2026-04-06,C00100,P0030,S008,E0020,3,1676.3,5,18,5637.4,Net Banking,Delivered
ORD2500642,2026-02-27,C00245,P0001,S005,E0045,1,5335.48,5,18,5981.07,Debit Card,Delivered
ORD2500643,2025-07-21,C00422,P0006,S011,E0028,4,2138.35,15,18,8579.06,Credit Card,Delivered
ORD2500644,2026-03-03,C00431,P0021,S011,E0004,5,6635.3,20,18,31318.62,UPI,Delivered
ORD2500645,2025-12-07,C00037,P0074,S024,E0039,2,1107.9,10,18,2353.18,Credit Card,Delivered
ORD2500646,2025-09-21,C00458,P0035,S009,E0016,5,3529.57,10,18,18742.02,Cash,Delivered
ORD2500647,2026-01-07,C00109,P0023,S013,E0047,3,6164.36,15,18,18548.56,Cash,Cancelled
ORD2500648,2026-04-30,C00024,P0032,S007,E0028,1,7075.86,15,18,7097.09,Debit Card,Delivered
ORD2500649,2026-07-02,C00285,P0007,S008,E0044,5,3824.14,0,18,22562.43,Credit Card,Delivered
ORD2500650,2026-06-05,C00371,P0052,S006,E0021,1,7507.14,20,18,7086.74,Credit Card,Delivered
ORD2500651,2025-10-14,C00331,P0083,S004,E0023,2,6571.75,0,18,15509.33,Credit Card,Delivered
ORD2500652,2025-11-13,C00295,P0055,S011,E0036,2,3016.14,0,18,7118.09,Credit Card,Cancelled
ORD2500653,2026-04-18,C00394,P0099,S017,E0003,4,4973.86,10,18,21128.96,Cash,Delivered
ORD2500654,2026-05-11,C00250,P0002,S001,E0013,3,4232.61,0,18,14983.44,Debit Card,Delivered
ORD2500655,2026-03-01,C00420,P0071,S014,E0041,5,4100.21,15,18,20562.55,Debit Card,Delivered
ORD2500656,2025-10-05,C00094,P0064,S024,E0013,1,3627.94,15,18,3638.82,Net Banking,Delivered
ORD2500657,2026-03-22,C00287,P0034,S002,E0017,3,2475.87,10,18,7888.12,Debit Card,Delivered
ORD2500658,2026-07-03,C00211,P0041,S016,E0047,4,5943.88,5,18,26652.36,Net Banking,Delivered
ORD2500659,2026-06-19,C00137,P0057,S002,E0034,5,599.08,15,18,3004.39,Net Banking,Delivered
ORD2500660,2025-10-11,C00106,P0070,S008,E0015,4,5285.76,5,18,23701.35,Debit Card,Returned
ORD2500661,2026-01-10,C00227,P0012,S005,E0021,4,1759.22,20,18,6642.81,UPI,Cancelled
ORD2500662,2025-11-09,C00326,P0060,S020,E0004,5,6438.17,0,18,37985.2,UPI,Cancelled
ORD2500663,2026-03-20,C00306,P0063,S008,E0024,5,1162.55,20,18,5487.24,Credit Card,Delivered
ORD2500664,2025-07-20,C00486,P0011,S009,E0020,2,7211.04,20,18,13614.44,Net Banking,Delivered
ORD2500665,2026-03-16,C00479,P0058,S015,E0034,3,154.61,20,18,437.86,UPI,Delivered
ORD2500666,2025-10-27,C00457,P0059,S012,E0027,3,478.61,15,18,1440.14,UPI,Delivered
ORD2500667,2025-08-30,C00181,P0079,S002,E0020,2,579.03,10,18,1229.86,Debit Card,Delivered
ORD2500668,2025-09-19,C00304,P0060,S017,E0042,1,6438.17,5,18,7217.19,UPI,Delivered
ORD2500669,2025-08-29,C00286,P0045,S005,E0033,3,1728.63,15,18,5201.45,Credit Card,Returned
ORD2500670,2025-08-17,C00253,P0040,S001,E0041,5,1341.94,20,18,6333.96,Credit Card,Delivered
ORD2500671,2026-01-17,C00470,P0047,S022,E0016,2,1656.18,0,18,3908.58,UPI,Delivered
ORD2500672,2025-12-31,C00500,P0086,S018,E0028,4,6044.53,20,18,22824.15,UPI,Delivered
ORD2500673,2025-12-20,C00371,P0052,S005,E0048,1,7507.14,20,18,7086.74,Cash,Delivered
ORD2500674,2025-09-23,C00483,P0005,S022,E0007,2,4418.39,0,18,10427.4,UPI,Cancelled
ORD2500675,2025-12-11,C00165,P0060,S002,E0012,5,6438.17,10,18,34186.68,Credit Card,Delivered
ORD2500676,2026-04-13,C00146,P0084,S014,E0027,4,1548.58,5,18,6943.83,Cash,Delivered
ORD2500677,2026-03-24,C00265,P0088,S015,E0033,1,7276.0,5,18,8156.4,Cash,Cancelled
ORD2500678,2025-08-02,C00016,P0086,S023,E0035,2,6044.53,0,18,14265.09,Debit Card,Delivered
ORD2500679,2026-04-15,C00463,P0033,S020,E0017,2,3158.52,10,18,6708.7,Credit Card,Delivered
ORD2500680,2025-10-27,C00271,P0039,S024,E0036,5,2811.5,20,18,13270.28,Debit Card,Returned
ORD2500681,2025-12-15,C00181,P0075,S023,E0035,4,1918.92,0,18,9057.3,Credit Card,Cancelled
ORD2500682,2026-01-09,C00271,P0007,S025,E0002,4,3824.14,15,18,15342.45,Debit Card,Delivered
ORD2500683,2025-11-30,C00135,P0084,S007,E0013,2,1548.58,10,18,3289.18,Net Banking,Delivered
ORD2500684,2025-08-30,C00105,P0066,S022,E0021,5,1237.06,10,18,6568.79,Credit Card,Delivered
ORD2500685,2026-01-19,C00249,P0013,S021,E0042,4,1947.53,10,18,8273.11,UPI,Delivered
ORD2500686,2026-05-05,C00438,P0063,S003,E0009,4,1162.55,15,18,4664.15,Debit Card,Delivered
ORD2500687,2026-06-18,C00454,P0059,S001,E0007,3,478.61,5,18,1609.57,Net Banking,Delivered
ORD2500688,2025-10-29,C00494,P0004,S021,E0039,3,6832.12,10,18,21767.13,Cash,Cancelled
ORD2500689,2026-02-19,C00003,P0001,S008,E0043,3,5335.48,5,18,17943.22,UPI,Cancelled
ORD2500690,2025-11-30,C00490,P0056,S013,E0040,2,1142.81,15,18,2292.48,UPI,Returned
ORD2500691,2026-01-20,C00278,P0056,S025,E0032,2,1142.81,5,18,2562.18,Net Banking,Delivered
ORD2500692,2026-05-04,C00437,P0076,S017,E0036,1,6935.08,15,18,6955.89,Debit Card,Delivered
ORD2500693,2025-10-27,C00328,P0066,S018,E0021,5,1237.06,0,18,7298.65,Credit Card,Delivered
ORD2500694,2025-11-28,C00156,P0088,S014,E0050,3,7276.0,15,18,21893.48,UPI,Delivered
ORD2500695,2026-03-28,C00033,P0058,S012,E0040,1,154.61,0,18,182.44,Debit Card,Delivered
ORD2500696,2025-12-13,C00103,P0040,S020,E0035,4,1341.94,20,18,5067.17,Cash,Delivered
ORD2500697,2026-02-20,C00064,P0096,S024,E0024,3,6638.09,5,18,22323.9,Cash,Delivered
ORD2500698,2026-01-09,C00267,P0075,S009,E0010,3,1918.92,10,18,6113.68,UPI,Delivered
ORD2500699,2026-06-27,C00081,P0007,S007,E0041,2,3824.14,5,18,8573.72,Net Banking,Returned
ORD2500700,2025-10-19,C00499,P0004,S008,E0005,3,6832.12,20,18,19348.56,Credit Card,Returned
ORD2500701,2026-07-11,C00132,P0078,S009,E0044,3,6311.27,10,18,20107.71,Debit Card,Delivered
ORD2500702,2026-03-13,C00213,P0006,S018,E0041,3,2138.35,20,18,6055.81,UPI,Delivered
ORD2500703,2026-01-05,C00358,P0048,S023,E0030,3,4284.72,10,18,13651.12,Credit Card,Delivered
ORD2500704,2026-06-30,C00103,P0083,S003,E0019,4,6571.75,10,18,27916.79,Credit Card,Delivered
ORD2500705,2026-02-14,C00014,P0027,S010,E0035,1,4773.9,5,18,5351.54,Net Banking,Delivered
ORD2500706,2025-12-12,C00228,P0014,S024,E0028,5,4003.89,20,18,18898.36,UPI,Delivered
ORD2500707,2026-04-21,C00448,P0009,S003,E0009,1,3564.29,0,18,4205.86,Credit Card,Delivered
ORD2500708,2025-08-23,C00015,P0004,S007,E0006,3,6832.12,5,18,22976.42,Cash,Delivered
ORD2500709,2025-07-30,C00364,P0055,S018,E0036,4,3016.14,15,18,12100.75,Debit Card,Cancelled
ORD2500710,2026-03-21,C00182,P0089,S004,E0034,4,3915.24,20,18,14783.95,Cash,Delivered
ORD2500711,2025-09-03,C00022,P0063,S022,E0032,3,1162.55,15,18,3498.11,Cash,Returned
ORD2500712,2025-08-06,C00318,P0038,S009,E0024,3,1265.25,15,18,3807.14,Cash,Delivered
ORD2500713,2025-07-28,C00204,P0094,S001,E0037,3,2549.11,5,18,8572.66,Cash,Delivered
ORD2500714,2026-01-17,C00234,P0090,S013,E0007,5,4604.5,15,18,23091.57,Debit Card,Delivered
ORD2500715,2025-10-26,C00174,P0080,S010,E0010,5,4920.76,20,18,23225.99,UPI,Returned
ORD2500716,2026-01-27,C00321,P0046,S003,E0035,2,1738.3,10,18,3692.15,Debit Card,Delivered
ORD2500717,2025-09-01,C00366,P0020,S013,E0021,3,5416.76,15,18,16299.03,Net Banking,Delivered
ORD2500718,2025-10-17,C00387,P0034,S014,E0039,3,2475.87,20,18,7011.66,Net Banking,Delivered
ORD2500719,2025-11-26,C00483,P0068,S011,E0009,1,1690.06,5,18,1894.56,Net Banking,Delivered
ORD2500720,2025-12-19,C00380,P0011,S020,E0028,3,7211.04,15,18,21698.02,UPI,Delivered
ORD2500721,2026-05-20,C00257,P0033,S018,E0050,3,3158.52,20,18,8944.93,UPI,Delivered
ORD2500722,2025-11-03,C00354,P0043,S004,E0048,5,2003.39,20,18,9456.0,Debit Card,Delivered
ORD2500723,2025-07-29,C00268,P0025,S007,E0031,5,4496.67,0,18,26530.35,Cash,Delivered
ORD2500724,2026-02-15,C00462,P0059,S002,E0009,1,478.61,15,18,480.05,UPI,Delivered
ORD2500725,2026-02-10,C00198,P0092,S022,E0030,4,1347.74,15,18,5407.13,Net Banking,Delivered
ORD2500726,2025-12-12,C00433,P0024,S012,E0041,4,1210.16,0,18,5711.96,Net Banking,Delivered
ORD2500727,2025-09-17,C00478,P0016,S002,E0043,4,499.38,20,18,1885.66,Net Banking,Delivered
ORD2500728,2026-05-11,C00004,P0084,S021,E0030,1,1548.58,10,18,1644.59,Cash,Returned
ORD2500729,2026-05-23,C00110,P0020,S020,E0011,2,5416.76,0,18,12783.55,Cash,Delivered
ORD2500730,2026-02-15,C00297,P0052,S022,E0034,1,7507.14,0,18,8858.43,Credit Card,Returned
ORD2500731,2026-03-31,C00226,P0028,S009,E0022,1,2757.16,0,18,3253.45,Credit Card,Returned
ORD2500732,2025-08-07,C00070,P0029,S001,E0019,3,7381.9,20,18,20905.54,Credit Card,Returned
ORD2500733,2026-05-05,C00163,P0082,S013,E0044,1,4422.51,20,18,4174.85,Net Banking,Delivered
ORD2500734,2025-10-16,C00041,P0046,S023,E0015,2,1738.3,0,18,4102.39,UPI,Cancelled
ORD2500735,2025-09-13,C00105,P0099,S022,E0028,3,4973.86,0,18,17607.46,Net Banking,Returned
ORD2500736,2026-02-15,C00147,P0079,S020,E0043,2,579.03,20,18,1093.21,Credit Card,Delivered
ORD2500737,2025-09-02,C00112,P0074,S022,E0035,3,1107.9,0,18,3921.97,Cash,Returned
ORD2500738,2026-03-05,C00019,P0083,S008,E0028,2,6571.75,5,18,14733.86,Credit Card,Delivered
ORD2500739,2026-04-10,C00174,P0080,S008,E0025,4,4920.76,20,18,18580.79,UPI,Delivered
ORD2500740,2025-09-22,C00258,P0074,S001,E0036,2,1107.9,10,18,2353.18,UPI,Delivered
ORD2500741,2025-08-03,C00414,P0086,S022,E0026,1,6044.53,0,18,7132.55,Cash,Delivered
ORD2500742,2025-10-20,C00242,P0011,S012,E0035,3,7211.04,20,18,20421.67,Net Banking,Delivered
ORD2500743,2026-01-13,C00433,P0086,S008,E0030,5,6044.53,15,18,30313.32,UPI,Delivered
ORD2500744,2026-05-02,C00478,P0015,S009,E0031,1,1787.12,10,18,1897.92,Credit Card,Delivered
ORD2500745,2026-01-09,C00436,P0058,S001,E0034,4,154.61,10,18,656.78,Net Banking,Returned
ORD2500746,2026-04-24,C00429,P0084,S024,E0048,3,1548.58,0,18,5481.97,Cash,Returned
ORD2500747,2026-06-11,C00379,P0057,S001,E0022,1,599.08,0,18,706.91,Debit Card,Cancelled
ORD2500748,2025-10-13,C00019,P0027,S004,E0020,1,4773.9,0,18,5633.2,Cash,Delivered
ORD2500749,2025-08-28,C00409,P0085,S017,E0009,2,3327.38,20,18,6282.09,Credit Card,Delivered
ORD2500750,2025-11-11,C00418,P0016,S003,E0010,4,499.38,0,18,2357.07,Credit Card,Delivered
ORD2500751,2026-03-23,C00163,P0051,S016,E0030,5,6973.04,15,18,34969.8,UPI,Delivered
ORD2500752,2026-02-27,C00026,P0020,S014,E0027,3,5416.76,5,18,18216.56,Cash,Delivered
ORD2500753,2025-12-26,C00119,P0028,S012,E0034,5,2757.16,15,18,13827.16,Debit Card,Delivered
ORD2500754,2026-03-03,C00441,P0060,S005,E0007,2,6438.17,10,18,13674.67,Net Banking,Delivered
ORD2500755,2025-08-31,C00015,P0057,S020,E0034,5,599.08,20,18,2827.66,Credit Card,Delivered
